t_hours,power_MW,V_upper_m3,V_lower_m3,net_head_m,energy_MWh
1.5854125967165955,100.0,372583.2825622296,11827416.717437766,305.08618230775704,346.4890539779047
1.6020792633832621,100.0,374387.0885061455,11825612.91149385,305.1226191878241,347.98875536147045
1.6187459300499287,100.0,376190.678984605,11823809.321015391,305.159051715489,349.48845667371216
1.6354125967165953,100.0,377994.05407477124,11822005.945925225,305.19547989231035,350.98815791462965
1.6520792633832622,100.0,379797.2138537614,11820202.786146235,305.23190371984595,352.4878590842231
1.6687459300499288,100.0,381600.1583986465,11818399.84160135,305.2683231996526,353.9875601824924
1.6854125967165954,100.0,383402.8877864518,11816597.112213545,305.3047383332863,355.4872612094376
1.7020792633832622,100.0,385205.4020941565,11814794.59790584,305.34114912230194,356.98696216505874
1.7187459300499288,100.0,387007.70139869384,11812992.298601303,305.37755556825357,358.4866630493557
1.7354125967165954,100.0,388809.7857769514,11811190.214223046,305.41395767269444,359.9863638623287
1.752079263383262,100.0,390611.65530577075,11809388.344694227,305.45035543717654,361.4860646039775
